source,url,title,price_raw,price_value,currency,make,model,trim,year,mileage_raw,mileage_km,engine_raw,engine_cc,fuel,transmission,drive,body_type,color,steering,doors,seats,stock_no,chassis_no,location,scraped_at_utc
beforward,https://www.beforward.jp/toyota/prius/cd253278/id/15205779/,BE FORWARD : 2024 TOYOTA Prius,21590,21590.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-MXWH60,,2024,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253278,MXWH60-4066061,KYUSHU,2026-05-17T21:14:55.034390+00:00
beforward,https://www.beforward.jp/toyota/prius/cd253285/id/15205786/,BE FORWARD : 2023 TOYOTA Prius,17880,17880.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZVW60,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253285,ZVW60-4020435,YOKOHAMA,2026-05-17T21:14:59.231131+00:00
beforward,https://www.beforward.jp/toyota/prius/cd253353/id/15205854/,BE FORWARD : 2024 TOYOTA Prius,19540,19540.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,MXWH60,,2024,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Gray,Right,5,,CD253353,MXWH60-4080757,NAGOYA,2026-05-17T21:15:12.018443+00:00
beforward,https://www.beforward.jp/toyota/prius/cd253360/id/15205861/,BE FORWARD : 2019 TOYOTA Prius,11930,11930.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-ZVW51,,2019,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Silver,Right,5,,CD253360,ZVW51-6103552,OSAKA,2026-05-17T21:15:16.604121+00:00
beforward,https://www.beforward.jp/toyota/prius/cd253874/id/15206377/,BE FORWARD : 2011 TOYOTA Prius,4080,4080.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2011,Year,,Trans.,,Petrol,CVT,2wheel drive,,Red,Right,5,5,CD253874,---879,YOKOHAMA,2026-05-17T21:15:21.301823+00:00
beforward,https://www.beforward.jp/toyota/prius/cd253876/id/15206379/,BE FORWARD : 2011 TOYOTA Prius,2950,2950.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2011,Year,,Trans.,,Petrol,CVT,2wheel drive,,Pearl,Right,5,5,CD253876,---790,YOKOHAMA,2026-05-17T21:15:26.221425+00:00
beforward,https://www.beforward.jp/toyota/prius/cd253917/id/15206420/,BE FORWARD : 2011 TOYOTA Prius,4560,4560.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-ZVW30,,2011,Year,,Trans.,,Hybrid(Petrol),CVT,2wheel drive,,Blue,Right,5,5,CD253917,ZVW30-5251919,YOKOHAMA,2026-05-17T21:15:31.782834+00:00
beforward,https://www.beforward.jp/toyota/probox-van/cd253273/id/15205774/,BE FORWARD : 2021 TOYOTA Probox Van,9670,9670.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,NSP160V,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Gold,Right,5,,CD253273,NSP160-0057965,NAGOYA,2026-05-17T21:15:36.116820+00:00
beforward,https://www.beforward.jp/toyota/rav4/cd044607/id/14996327/,BE FORWARD : 2023 TOYOTA RAV4,22850,22850.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-AXAH54,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Gray,Right,5,,CD044607,AXAH54-4050156,NAGOYA,2026-05-17T21:15:40.351093+00:00
beforward,https://www.beforward.jp/toyota/rav4/cd253318/id/15205819/,BE FORWARD : 2022 TOYOTA RAV4,23510,23510.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,AXAH54,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Black,Right,5,,CD253318,AXAH54-4041757,NAGOYA,2026-05-17T21:15:48.641465+00:00
beforward,https://www.beforward.jp/toyota/rav4/cd253396/id/15205897/,BE FORWARD : 2021 TOYOTA RAV4,19770,19770.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-MXAA54,,2021,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Black,Right,5,,CD253396,MXAA54-4030390,NIIGATA,2026-05-17T21:15:56.804196+00:00
beforward,https://www.beforward.jp/toyota/sienta/bw726274/id/9989384/,BE FORWARD : 2015 TOYOTA Sienta,2670,2670.0,USD,2015/6,2015/6,2015/6,2015,Year,,Trans.,,Petrol,Automatic,2wheel drive,2015/6,2015/6,Right,5,7,BW726274,NCP81-5228750,YOKOHAMA,2026-05-17T21:16:00.718407+00:00
beforward,https://www.beforward.jp/toyota/sienta/cb565990/id/13627767/,BE FORWARD : 2019 TOYOTA Sienta,7950,7950.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-NSP170G,,2019,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Blue,Right,5,,CB565990,NSP170-7216470,OSAKA,2026-05-17T21:16:05.066424+00:00
beforward,https://www.beforward.jp/toyota/sienta/cd253200/id/15205701/,BE FORWARD : 2021 TOYOTA Sienta,13150,13150.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-NHP170G,,2021,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253200,NHP170-7243612,YOKOHAMA,2026-05-17T21:16:09.578057+00:00
beforward,https://www.beforward.jp/toyota/sienta/cd253265/id/15205766/,BE FORWARD : 2023 TOYOTA Sienta,17820,17820.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-MXPL10G,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253265,MXPL10-1033569,YOKOHAMA,2026-05-17T21:16:14.710614+00:00
beforward,https://www.beforward.jp/toyota/sienta/cd253362/id/15205863/,BE FORWARD : 2019 TOYOTA Sienta,10930,10930.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,NSP170G,,2019,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Red,Right,5,,CD253362,NSP170-7192196,OSAKA,2026-05-17T21:16:19.208249+00:00
beforward,https://www.beforward.jp/toyota/sienta/cd253918/id/15206421/,BE FORWARD : 2017 TOYOTA Sienta,7380,7380.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-NSP170G,,2017,Year,,Trans.,,Petrol,CVT,2wheel drive,,Green,Right,5,7,CD253918,NSP170-77094884,YOKOHAMA,2026-05-17T21:16:23.398994+00:00
beforward,https://www.beforward.jp/toyota/townace-van/cd253266/id/15205767/,BE FORWARD : 2022 TOYOTA Townace Van,17550,17550.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,S403M,,2022,Year,,Trans.,,Petrol,Automatic,2wheel drive,,White,Right,5,,CD253266,S403M-0014433,YOKOHAMA,2026-05-17T21:16:27.765519+00:00
beforward,https://www.beforward.jp/toyota/vellfire/cd209409/id/15162984/,BE FORWARD : 2015 TOYOTA Vellfire,8610,8610.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-AGH35W,,2015,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD209409,AGH35-0004784,NAGOYA,2026-05-17T21:16:32.208174+00:00
beforward,https://www.beforward.jp/toyota/vellfire/cd219510/id/15172661/,BE FORWARD : 2025 TOYOTA Vellfire,51000,51000.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,5BA-TAHA40W,,2025,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD219510,TAHA40-0012631,NAGOYA,2026-05-17T21:16:36.819793+00:00
beforward,https://www.beforward.jp/toyota/vellfire/cd253274/id/15205775/,BE FORWARD : 2014 TOYOTA Vellfire,11200,11200.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ANH20W,,2014,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253274,ANH20-8355105,YOKOHAMA,2026-05-17T21:16:41.417864+00:00
beforward,https://www.beforward.jp/toyota/voxy/cb871288/id/13935080/,BE FORWARD : 2019 TOYOTA Voxy,14840,14840.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR80W,,2019,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CB871288,ZRR80-0544403,NAGOYA,2026-05-17T21:16:45.824412+00:00
beforward,https://www.beforward.jp/toyota/voxy/cc038430/id/14054233/,BE FORWARD : 2018 TOYOTA Voxy,10600,10600.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR80W,,2018,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CC038430,ZRR80-0427820,NAGOYA,2026-05-17T21:16:50.615495+00:00
beforward,https://www.beforward.jp/toyota/voxy/cc101493/id/14125868/,BE FORWARD : 2009 TOYOTA Voxy,3140,3140.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR75W,,2009,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Pearl,Right,5,8,CC101493,ZRR75-0039477,YOKOHAMA,2026-05-17T21:16:54.585976+00:00
beforward,https://www.beforward.jp/toyota/voxy/cc720168/id/14741466/,BE FORWARD : 2018 TOYOTA Voxy,13780,13780.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR80W,,2018,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CC720168,ZRR80-0449558,NAGOYA,2026-05-17T21:16:58.794128+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd146673/id/15099642/,BE FORWARD : 2017 TOYOTA Voxy,14380,14380.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR85W,,2017,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Pearl,Right,5,,CD146673,ZRR85-0084256,NAGOYA,2026-05-17T21:17:03.193288+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253264/id/15205765/,BE FORWARD : 2023 TOYOTA Voxy,22080,22080.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-MZRA90W,,2023,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253264,MZRA90-0040667,YOKOHAMA,2026-05-17T21:17:07.177430+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253315/id/15205816/,BE FORWARD : 2019 TOYOTA Voxy,15000,15000.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR80W,,2019,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253315,ZRR80-0510652,KYUSHU,2026-05-17T21:17:11.995291+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253339/id/15205840/,BE FORWARD : 2018 TOYOTA Voxy,14310,14310.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR80W,,2018,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253339,ZRR80-0407582,NAGOYA,2026-05-17T21:17:15.974415+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253357/id/15205858/,BE FORWARD : 2020 TOYOTA Voxy,18350,18350.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,ZRR80W,,2020,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253357,ZRR80-0636148,NAGOYA,2026-05-17T21:17:19.991963+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253358/id/15205859/,BE FORWARD : 2023 TOYOTA Voxy,24380,24380.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,MZRA90W,,2023,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253358,MZRA90-0080215,OSAKA,2026-05-17T21:17:24.289010+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253363/id/15205864/,BE FORWARD : 2011 TOYOTA Voxy,2320,2320.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR75W,,2011,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Black,Right,5,,CD253363,ZRR75-0084302,HOKKAIDO,2026-05-17T21:17:28.475387+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253373/id/15205874/,BE FORWARD : 2017 TOYOTA Voxy,11750,11750.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-ZRR80W,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253373,ZRR80-0355810,NIIGATA,2026-05-17T21:17:32.561846+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253390/id/15205891/,BE FORWARD : 2020 TOYOTA Voxy,15970,15970.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,ZRR80W,,2020,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253390,ZRR80-0604015,OSAKA,2026-05-17T21:17:36.754807+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253395/id/15205896/,BE FORWARD : 2021 TOYOTA Voxy,15240,15240.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,ZRR80W,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253395,ZRR80-0675174,OSAKA,2026-05-17T21:17:41.136087+00:00
beforward,https://www.beforward.jp/toyota/voxy/cd253406/id/15205907/,BE FORWARD : 2024 TOYOTA Voxy,24540,24540.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-MZRA90W,,2024,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253406,MZRA90-0104034,KYUSHU,2026-05-17T21:17:45.422841+00:00
beforward,https://www.beforward.jp/toyota/aqua/cd253177/id/15205678/,BE FORWARD : 2021 TOYOTA Aqua,10590,10590.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-NHP10,,2021,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Silver,Right,5,,CD253177,NHP10-2713163,YOKOHAMA,2026-05-17T21:17:50.756292+00:00
beforward,https://www.beforward.jp/toyota/aqua/cd253246/id/15205747/,BE FORWARD : 2017 TOYOTA Aqua,7290,7290.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,NHP10,,2017,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253246,NHP10-6678340,KOBE,2026-05-17T21:17:55.235280+00:00
beforward,https://www.beforward.jp/toyota/aqua/cd253259/id/15205760/,BE FORWARD : 2025 TOYOTA Aqua,19840,19840.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-MXPK11,,2025,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Brown,Right,5,,CD253259,MXPK11-6026448,YOKOHAMA,2026-05-17T21:18:00.704106+00:00
beforward,https://www.beforward.jp/toyota/aqua/cd253311/id/15205812/,BE FORWARD : 2015 TOYOTA Aqua,6030,6030.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-NHP10,,2015,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253311,NHP10-6391197,YOKOHAMA,2026-05-17T21:18:05.009337+00:00
beforward,https://www.beforward.jp/toyota/aqua/cd253352/id/15205853/,BE FORWARD : 2014 TOYOTA Aqua,8880,8880.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-NHP10,,2014,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253352,NHP10-2290909,NAGOYA,2026-05-17T21:18:09.485436+00:00
beforward,https://www.beforward.jp/toyota/aqua/cd253383/id/15205884/,BE FORWARD : 2016 TOYOTA Aqua,6160,6160.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-NHP10,,2016,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Gray,Right,5,,CD253383,NHP10-2590625,OSAKA,2026-05-17T21:18:13.634920+00:00
beforward,https://www.beforward.jp/toyota/noah-hybrid/cb734025/id/13797552/,BE FORWARD : 2017 TOYOTA Noah Hybrid,15570,15570.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-ZWR80W,,2017,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CB734025,ZWR80-0278530,NAGOYA,2026-05-17T21:18:17.704878+00:00
beforward,https://www.beforward.jp/toyota/noah-hybrid/cd253180/id/15205681/,BE FORWARD : 2020 TOYOTA Noah Hybrid,21560,21560.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZWR80W,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253180,ZWR80-0474714,KOBE,2026-05-17T21:18:22.535168+00:00
beforward,https://www.beforward.jp/toyota/corolla/cd187721/id/15140513/,BE FORWARD : 2020 TOYOTA Corolla,11330,11330.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZWE211,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,4,,CD187721,ZWE211-6052733,YOKOHAMA,2026-05-17T21:18:27.453500+00:00
beforward,https://www.beforward.jp/toyota/c-hr/cd253226/id/15205727/,BE FORWARD : 2020 TOYOTA C-HR,16100,16100.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-ZYX11,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253226,ZYX11-2012653,KOBE,2026-05-17T21:18:31.533068+00:00
beforward,https://www.beforward.jp/toyota/c-hr/cd253337/id/15205838/,BE FORWARD : 2017 TOYOTA C-HR,13850,13850.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-ZYX10,,2017,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253337,ZYX10-2084345,KYUSHU,2026-05-17T21:18:35.824057+00:00
beforward,https://www.beforward.jp/toyota/vellfire-hybrid/cd253368/id/15205869/,BE FORWARD : 2025 TOYOTA Vellfire Hybrid,46320,46320.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-AAHH45W,,2025,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Black,Right,5,,CD253368,AAHH45-0040508,NIIGATA,2026-05-17T21:18:39.809474+00:00
beforward,https://www.beforward.jp/toyota/pixis-van/cd253914/id/15206417/,BE FORWARD : 2020 TOYOTA Pixis Van,6890,6890.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,EBD-S331M,,2020,Year,,Trans.,,Petrol,Automatic,4wheel drive,,White,Right,5,4,CD253914,S331M-0019056,HOKKAIDO,2026-05-17T21:18:43.928668+00:00
beforward,https://www.beforward.jp/toyota/esquire/cd253289/id/15205790/,BE FORWARD : 2019 TOYOTA Esquire,18730,18730.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-ZWR80G,,2019,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253289,ZWR80-0379592,OSAKA,2026-05-17T21:18:48.054505+00:00
beforward,https://www.beforward.jp/toyota/esquire/cd253394/id/15205895/,BE FORWARD : 2018 TOYOTA Esquire,13580,13580.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DAA-ZWR80G,,2018,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253394,ZWR80-0301759,TOYAMA,2026-05-17T21:18:52.118982+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253202/id/15205703/,BE FORWARD : 2021 TOYOTA Roomy,9810,9810.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,4BA-M900A,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253202,M900A-0559648,NAGOYA,2026-05-17T21:18:56.279585+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253212/id/15205713/,BE FORWARD : 2017 TOYOTA Roomy,6620,6620.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-M900A,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Blue,Right,5,,CD253212,M900A-0125105,KYUSHU,2026-05-17T21:19:00.616688+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253215/id/15205716/,BE FORWARD : 2021 TOYOTA Roomy,10040,10040.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,M900A,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Blue,Right,5,,CD253215,M900A-0597319,OSAKA,2026-05-17T21:19:04.613394+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253224/id/15205725/,BE FORWARD : 2022 TOYOTA Roomy,11330,11330.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,M900A,,2022,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253224,M900A-0644088,KYUSHU,2026-05-17T21:19:08.857452+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253261/id/15205762/,BE FORWARD : 2021 TOYOTA Roomy,11590,11590.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,4BA-M900A,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253261,M900A-0546825,YOKOHAMA,2026-05-17T21:19:12.918684+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253323/id/15205824/,BE FORWARD : 2023 TOYOTA Roomy,11800,11800.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,M910A,,2023,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Pearl,Right,5,,CD253323,M910A-1018939,HOKKAIDO,2026-05-17T21:19:20.973199+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253380/id/15205881/,BE FORWARD : 2025 TOYOTA Roomy,14280,14280.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,5BA-M900A,,2025,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253380,M900A-1192047,NAGOYA,2026-05-17T21:19:26.410932+00:00
beforward,https://www.beforward.jp/toyota/roomy/cd253397/id/15205898/,BE FORWARD : 2017 TOYOTA Roomy,5200,5200.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-M900A,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Blue,Right,5,,CD253397,M900A-0081705,YOKOHAMA,2026-05-17T21:19:30.512641+00:00
beforward,https://www.beforward.jp/toyota/tank/cd253189/id/15205690/,BE FORWARD : 2017 TOYOTA Tank,7420,7420.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-M900A,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Blue,Right,5,,CD253189,M900A-0067709,KOBE,2026-05-17T21:19:34.510850+00:00
beforward,https://www.beforward.jp/toyota/tank/cd253291/id/15205792/,BE FORWARD : 2020 TOYOTA Tank,7520,7520.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-M900A,,2020,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253291,M900A-0415149,KOBE,2026-05-17T21:19:38.548023+00:00
beforward,https://www.beforward.jp/toyota/prius-phv/cd253276/id/15205777/,BE FORWARD : 2018 TOYOTA Prius PHV,13220,13220.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DLA-ZVW52,,2018,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253276,ZVW52-3080664,YOKOHAMA,2026-05-17T21:19:42.690777+00:00
